,TIME,POSICAO,NOME,PRECO,VALORIZACAO,PONTOS,MEDIA,JOGOS,RODADA,G,A,FT,FD,FF,FS,PP,I,PI,PS,SG,DP,DE,DS,GC,CV,CA,GS,FC,PC,NOME_ID,TIME_ID,POSICAO_ID,CAP
211,São Paulo,Atacante,Rigoni,6.36,-0.34,0.0,3.05,14,18,,,,1.0,,,,1.0,7.0,,,,,,,,,,,,96684,276,5,0.0
212,Internacional,Zagueiro,Bruno Méndez,6.27,-0.11,5.1,4.72,9,18,,,,,,,,,4.0,,1.0,,,1.0,,,,,1.0,,103700,285,3,0.0
213,Flamengo,Atacante,Gabriel,22.25,4.43,26.4,9.62,6,18,3.0,,,2.0,1.0,1.0,,,3.0,,,,,,,,,,2.0,,83257,262,5,0.0
214,Fortaleza,Meia,Lucas Crispim,7.99,-0.57,3.2,4.33,15,18,,,,,2.0,3.0,,,14.0,,,,,2.0,,,,,1.0,,88597,356,4,0.0
215,Flamengo,Meia,Arrascaeta,13.08,-1.02,1.9,6.92,9,18,,,,1.0,2.0,3.0,,,9.0,,,,,,,,,,3.0,,87863,262,4,0.0
216,Corinthians,Lateral,Fagner,11.7,-0.92,1.3,4.17,18,19,,,,,,2.0,,,12.0,,,,,5.0,,,1.0,,3.0,,42500,264,2,0.0
217,Cuiabá,Atacante,Clayson,7.26,1.53,5.9,3.06,15,19,,1.0,,,1.0,2.0,,,9.0,,,,,,,,,,,,83817,1371,5,0.0
218,Cuiabá,Lateral,João Lucas,5.27,-0.65,2.6,4.05,15,19,,,,,,2.0,,,14.0,,,,,3.0,,,,,,,104257,1371,2,0.0
219,Corinthians,Goleiro,Cássio,12.71,0.09,5.0,4.6,19,19,,,,,,,,,,,,,6.0,,,,,1.0,,,42234,264,1,0.0
220,Corinthians,Meia,Renato Augusto,10.76,-0.51,1.8,4.55,4,19,,,,,1.0,3.0,,,5.0,,,,,1.0,,,,,2.0,,38398,264,4,0.0
221,Fortaleza,Meia,Lucas Crispim,8.23,0.24,9.8,4.37,16,19,,,,1.0,3.0,4.0,,,12.0,,,,,1.0,,,,,1.0,,88597,356,4,9.8
222,Athlético-PR,Meia,Nikão,8.74,-0.59,0.4,4.68,12,19,,,,,,3.0,,,16.0,,,,,3.0,,,1.0,,1.0,,69705,293,4,0.0
223,Athlético-PR,Zagueiro,Pedro Henrique,7.84,0.44,4.3,1.94,14,19,,,,,,,,,7.0,,1.0,,,,,,,,,,87225,293,3,0.0
224,Fluminense,Zagueiro,Nino,10.02,-0.59,2.2,4.16,12,19,,,,,,1.0,,,3.0,,,,,2.0,,,,,,,91708,266,3,0.0
225,Corinthians,Técnico,Sylvinho,7.89,-0.32,2.6,3.53,19,19,,,,,,,,,,,,,,,,,,,,,106047,264,6,0.0
226,Bahia,Meia,Lucas Mugni,5.76,-0.79,0.2,3.14,5,19,,,,,,1.0,,,13.0,,,,,3.0,,,,,4.0,,81121,265,4,0.0
227,Athlético-PR,Atacante,Bissoli,4.9,-1.46,0.3,3.17,3,19,,,,,,,,,2.0,,,,,1.0,,,,,1.0,,100762,293,5,0.0
228,Juventude,Goleiro,Marcelo Carné,4.9,-0.38,-1.5,2.51,19,20,,,,,,1.0,,,,,,,,,,,,2.0,,,69054,286,1,0.0
229,Grêmio,Meia,Alisson,6.82,0.73,5.3,3.03,11,20,,1.0,,,1.0,1.0,,,5.0,,,,,,,,,,1.0,,81845,284,4,0.0
230,Athlético-PR,Meia,Terans,10.82,-1.28,1.1,5.55,17,20,,,,,1.0,3.0,,,7.0,,,,,,,,,,1.0,,102878,293,4,0.0
231,Internacional,Zagueiro,Bruno Méndez,6.94,0.67,8.0,5.05,10,20,,,,,,1.0,,,5.0,,1.0,,,3.0,,,,,,,103700,285,3,0.0
232,Bragantino,Zagueiro,Léo Ortiz,7.6,0.02,-0.8,3.03,11,20,,,,,,,,,8.0,,,,,1.0,,,,,2.0,,97867,280,3,0.0
233,Atlético-MG,Atacante,Hulk,20.65,-0.61,1.6,7.15,18,20,,,,1.0,,3.0,,,6.0,,,,,,,,,,1.0,,39148,282,5,0.0
234,Juventude,Técnico,Marquinhos Santos,6.45,0.01,1.82,2.68,19,20,,,,,,,,,,,,,,,,,,,,,81031,286,6,0.0
235,Palmeiras,Atacante,Dudu,11.27,0.52,5.9,2.27,7,20,,1.0,,,,5.0,,1.0,6.0,,,,,1.0,,,,,3.0,,68920,275,5,0.0
236,Bragantino,Meia,Praxedes,6.9,-0.25,0.9,4.35,11,20,,,,1.0,,3.0,,,3.0,,,,,1.0,,,1.0,,1.0,,107744,280,4,0.0
237,Bragantino,Atacante,Artur,15.22,-0.09,5.8,5.32,17,20,1.0,,,,,1.0,,,6.0,,,,,,,1.0,,,,,95799,280,5,5.8
238,Santos,Lateral,Felipe Jonatan,9.98,1.12,5.5,3.33,18,20,,,,,,,,,10.0,,1.0,,,2.0,,,,,1.0,,101708,277,2,0.0
239,Internacional,Lateral,Saravia,9.11,1.91,13.6,5.1,11,20,,,,,,5.0,,,4.0,,1.0,,,7.0,,,,,1.0,,96725,285,2,0.0
240,América-MG,Zagueiro,Lucas Kal,3.36,-1.4,3.5,9.1,4,21,,,,1.0,1.0,,,,5.0,,,,,2.0,,,,,,,95662,327,3,0.0
241,Ceará,Goleiro,Richard,8.31,1.31,6.5,4.31,16,21,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,78851,354,1,0.0
242,Atlético-MG,Zagueiro,Nathan Silva,8.69,0.09,6.5,3.92,17,21,,,,,,1.0,,,5.0,,1.0,,,2.0,,,,,1.0,,95794,282,3,0.0
243,Atlético-MG,Meia,Nacho Fernández,11.42,-0.73,0.0,4.24,13,21,,,,,,,,,,,,,,,,,,,,,94916,282,4,0.0
244,Bahia,Atacante,Rodallega,7.81,0.71,6.3,6.03,7,21,1.0,,,,1.0,2.0,,,5.0,,,,,,,,1.0,,2.0,,74034,265,5,0.0
245,Ceará,Meia,Lima,11.94,-0.6,0.6,5.41,18,21,,,,,1.0,,,,2.0,,,,,,,,,,,,96340,354,4,0.0
246,Flamengo,Técnico,Renato Gaúcho,14.24,-0.48,2.13,5.51,9,21,,,,,,,,,,,,,,,,,,,,,41929,262,6,0.0
247,Flamengo,Lateral,Renê,5.9,0.4,4.2,3.43,7,21,,,,,,,,,3.0,,,,,5.0,,,,,1.0,,78445,262,2,0.0
248,Flamengo,Atacante,Gabriel,18.55,-3.7,4.0,8.53,7,21,,,,,2.0,2.0,,,6.0,,,,,,,,,,,,83257,262,5,4.0
249,Flamengo,Meia,Everton Ribeiro,8.24,-0.3,3.3,4.15,11,21,,,,,2.0,4.0,,,3.0,,,,,,,,,,,,51772,262,4,0.0
250,Atlético-MG,Atacante,Hulk,22.07,1.42,9.7,7.28,19,21,1.0,,,1.0,,,,,5.0,,,,,1.0,,,,,,,39148,282,5,0.0
251,Athlético-PR,Lateral,Erick,3.99,-0.69,1.1,2.19,12,21,,,,,3.0,,,,3.0,,,,,3.0,,,1.0,,4.0,,98022,293,2,0.0
252,Fluminense,Lateral,Danilo Barcelos,4.93,-0.99,-0.4,4.0,7,22,,,,,,1.0,,,19.0,,,,,1.0,,,,,,,84382,266,2,0.0
253,Corinthians,Meia,Willian,13.25,0.61,5.0,2.7,2,22,,,1.0,,1.0,3.0,,,8.0,,,,,1.0,,,,,1.0,,42135,264,4,0.0
254,Internacional,Técnico,Diego Aguirre,9.76,0.06,6.03,4.63,16,22,,,,,,,,,,,,,,,,,,,,,73766,285,6,0.0
255,Internacional,Meia,Patrick,9.81,0.63,5.8,4.02,19,22,,,,2.0,1.0,5.0,,,4.0,,,,,1.0,,,,,1.0,,83433,285,4,0.0
256,Flamengo,Atacante,Bruno Henrique,18.53,0.98,4.8,7.59,14,22,,,,2.0,2.0,1.0,,,7.0,,,,,2.0,,,,,2.0,,90285,262,5,0.0
257,Internacional,Goleiro,Daniel,8.71,-0.2,7.0,5.12,19,22,,,,,,,,,,,1.0,,2.0,,,,,,,,96468,285,1,0.0
258,Internacional,Atacante,Yuri Alberto,6.96,-0.3,7.9,4.46,20,22,1.0,,,1.0,,1.0,,,8.0,,,,,,,,,,2.0,,100652,285,5,0.0
259,Fortaleza,Zagueiro,Marcelo Benevenuto,9.44,2.5,12.0,3.96,20,22,1.0,,,,,,,,5.0,,1.0,,,,,,,,1.0,,95638,356,3,0.0
260,Ceará,Lateral,Kelvyn,4.59,1.1,7.6,3.72,12,22,,,,1.0,1.0,,,,4.0,,1.0,,,2.0,,,,,2.0,,102464,354,2,0.0
261,Internacional,Zagueiro,Bruno Méndez,6.78,0.5,5.8,4.95,12,22,,,,,,,,,2.0,,1.0,,,1.0,,,,,,,103700,285,3,0.0
262,Atlético-MG,Meia,Zaracho,8.43,-1.63,0.6,4.61,17,22,,,,,,,,,4.0,,,,,3.0,,,,,4.0,,100079,282,4,0.0
263,Corinthians,Atacante,Róger Guedes,18.04,2.87,31.6,9.95,4,22,2.0,,,,,3.0,,1.0,2.0,,,,,,,,,,2.0,,89898,264,5,31.6
264,Flamengo,Atacante,Bruno Henrique,19.21,0.68,7.9,7.61,15,23,1.0,,,,1.0,,,,4.0,,,,,,,,,,1.0,,90285,262,5,0.0
265,Corinthians,Atacante,Róger Guedes,17.13,-0.91,6.5,9.26,5,23,,,1.0,2.0,,3.0,,,4.0,,,,,,,,,,,,89898,264,5,0.0
266,Corinthians,Técnico,Sylvinho,8.55,0.01,4.18,3.61,23,23,,,,,,,,,,,,,,,,,,,,,106047,264,6,0.0
267,Grêmio,Goleiro,Gabriel Chapecó,4.76,0.8,2.0,4.44,15,23,,,,,,,,,,,,,4.0,,,,,2.0,,,112616,284,1,0.0
268,Corinthians,Meia,Willian,12.5,-0.75,1.2,2.2,3,23,,,,,1.0,2.0,,,6.0,,,,,,,,,,,,42135,264,4,0.0
269,Grêmio,Zagueiro,Ruan,3.6,0.42,2.5,3.39,13,23,,,,,,3.0,,,5.0,,,,,2.0,,,,,1.0,,100842,284,3,0.0
270,Flamengo,Atacante,Gabriel,19.02,0.47,12.2,8.23,8,23,,1.0,,,2.0,1.0,,,5.0,,,,,,,,,,1.0,,83257,262,5,12.2
271,Fortaleza,Meia,Éderson,13.94,-0.18,5.8,6.18,22,23,,,,2.0,,6.0,,,6.0,,,,,4.0,,,1.0,,2.0,,103099,356,4,0.0
272,Atlético-MG,Meia,Zaracho,7.97,-0.46,-1.9,4.25,18,23,,,,,,,,,4.0,,,,,1.0,,,1.0,,1.0,,100079,282,4,0.0
273,Flamengo,Meia,Everton Ribeiro,9.64,1.4,11.0,4.72,12,23,1.0,,,,,5.0,,,5.0,,,,,1.0,,,,,,,51772,262,4,0.0
274,América-MG,Zagueiro,Lucas Kal,4.95,0.55,10.1,9.2,6,23,,1.0,,,,1.0,,,9.0,,1.0,,,1.0,,,,,1.0,,95662,327,3,0.0
275,São Paulo,Zagueiro,Arboleda,8.99,-0.51,5.1,6.28,7,23,,,,1.0,1.0,2.0,,,4.0,,,,,3.0,,,,,1.0,,91573,276,3,0.0
276,Juventude,Meia,Guilherme Castilho,5.6,-1.06,2.7,3.32,19,24,,,,,1.0,1.0,,,6.0,,,,,2.0,,,,,,,101798,286,4,0.0
277,Fluminense,Atacante,Luiz Henrique,5.24,-1.92,-1.4,3.97,19,24,,,,,,1.0,,,4.0,,,,,1.0,,,1.0,,1.0,,109282,266,5,0.0
278,Atlético-MG,Atacante,Hulk,20.59,-0.5,4.4,6.7,22,24,,,,1.0,2.0,2.0,,,6.0,,,,,,,,,,2.0,,39148,282,5,4.4
279,Atlético-MG,Lateral,Dodô,6.45,-0.56,2.0,3.6,8,24,,,,1.0,,,,1.0,7.0,,,,,3.0,,,,,2.0,,68727,282,2,0.0
280,Grêmio,Lateral,Vanderson,9.54,-0.9,-0.9,4.88,17,24,,,,,1.0,1.0,,,17.0,,,,,1.0,,,,,3.0,,107750,284,2,0.0
281,Atlético-MG,Técnico,Cuca,12.26,-0.37,2.74,4.71,23,24,,,,,,,,,,,,,,,,,,,,,42411,282,6,0.0
282,Internacional,Zagueiro,Bruno Méndez,7.26,0.7,7.2,5.02,14,24,,,,,,1.0,,,8.0,,1.0,,,3.0,,,,,1.0,,103700,285,3,0.0
283,São Paulo,Zagueiro,Miranda,8.38,-0.16,-0.7,2.37,15,24,,,,,,,,,7.0,,,,,1.0,,,,,2.0,,38141,276,3,0.0
284,Fortaleza,Meia,Éderson,13.3,-0.64,2.1,6.0,23,24,,,,,,2.0,,,4.0,,,,,2.0,,,,,1.0,,103099,356,4,0.0
285,Athlético-PR,Meia,Terans,12.7,1.24,12.2,5.85,19,24,1.0,1.0,,,1.0,1.0,,1.0,6.0,,,,,2.0,,,1.0,,2.0,,102878,293,4,0.0
286,Flamengo,Atacante,Pedro,13.48,1.81,11.4,4.2,19,24,1.0,,,1.0,3.0,,,,2.0,,,,,1.0,,,,,2.0,,94583,262,5,0.0
287,Juventude,Goleiro,Douglas Friedrich,5.06,-0.18,1.0,2.75,4,24,,,,,,,,,,,,,4.0,,,,,3.0,,,78584,286,1,0.0
288,Fortaleza,Meia,Éderson,13.58,0.28,4.5,5.94,24,25,,,,,,5.0,,,5.0,,,,,3.0,,,,,1.0,,103099,356,4,0.0
289,Athlético-PR,Técnico,Alberto Valentim,3.78,-0.97,2.21,4.86,3,25,,,,,,,,,,,,,,,,,,,,,84863,293,6,0.0
290,América-MG,Zagueiro,Lucas Kal,3.86,-0.04,2.4,7.55,8,25,,,,,,,,,6.0,,,,,4.0,,,,,2.0,,95662,327,3,0.0
291,Atlético-MG,Atacante,Hulk,22.95,2.36,33.6,7.14,23,25,2.0,,,,1.0,2.0,,1.0,5.0,,,,,,,,,,,,39148,282,5,33.6
292,Athlético-PR,Meia,Terans,11.08,-1.62,2.2,5.67,20,25,,,,2.0,1.0,,,,5.0,,,,,,,,,,1.0,,102878,293,4,0.0
293,Flamengo,Atacante,Pedro,12.68,-0.8,6.2,4.3,20,25,1.0,,,,1.0,,,,1.0,,,,,,,,,,5.0,,94583,262,5,0.0
294,Atlético-MG,Goleiro,Everson,11.93,0.35,3.0,4.38,24,25,,,,,,,,,,,,,4.0,,,,,1.0,,,72294,282,1,0.0
295,Corinthians,Atacante,Róger Guedes,15.49,-1.64,0.4,7.78,6,25,,,,,1.0,1.0,,,9.0,,,,,,,,,,,,89898,264,5,0.0
296,Athlético-PR,Lateral,Erick,4.7,-0.83,3.4,2.92,15,25,,,,,1.0,,,,4.0,,,,,4.0,,,,,2.0,,98022,293,2,0.0
297,Internacional,Lateral,Saravia,7.56,-0.4,3.0,4.56,15,25,,,,,,1.0,,,5.0,,,,,3.0,,,,,,,96725,285,2,0.0
298,Internacional,Meia,Patrick,10.24,0.04,7.0,4.25,22,25,,1.0,,1.0,,1.0,,,2.0,,,,,2.0,,,,,3.0,,83433,285,4,0.0
299,Internacional,Zagueiro,Víctor Cuesta,7.98,0.84,3.7,3.02,22,25,,,,2.0,,,,,7.0,,,,,3.0,,,,,2.0,,79113,285,3,0.0
300,Athlético-PR,Meia,Terans,11.83,0.75,5.7,5.67,21,26,,,1.0,1.0,2.0,2.0,,,6.0,,,,,,,,,,1.0,,102878,293,4,0.0
301,Fortaleza,Meia,Lucas Crispim,8.78,0.84,4.0,4.53,22,26,,,,1.0,1.0,1.0,,,10.0,,,,,3.0,,,,,1.0,,88597,356,4,0.0
302,Bragantino,Zagueiro,Léo Ortiz,8.35,0.96,5.1,2.62,16,26,,,,,,2.0,,,4.0,,1.0,,,2.0,,,1.0,,1.0,,97867,280,3,0.0
303,Corinthians,Meia,Renato Augusto,10.89,-0.89,-0.9,4.74,9,26,,,,,,,,,4.0,,,,,,,,,,1.0,,38398,264,4,0.0
304,Atlético-MG,Zagueiro,Nathan Silva,10.02,1.9,12.3,4.17,22,26,1.0,,,,1.0,,,,,,,,,4.0,,,,,1.0,,95794,282,3,0.0
305,Athlético-PR,Técnico,Alberto Valentim,3.84,0.06,2.1,4.17,4,26,,,,,,,,,,,,,,,,,,,,,84863,293,6,0.0
306,Internacional,Atacante,Yuri Alberto,8.16,-2.08,9.3,5.27,24,26,1.0,,,2.0,1.0,1.0,,1.0,9.0,,,,,,,,,,2.0,,100652,285,5,0.0
307,Flamengo,Atacante,Pedro,14.1,1.42,12.7,4.7,21,26,1.0,1.0,,,,,,,3.0,,,,,,,,,,,,94583,262,5,0.0
308,Internacional,Zagueiro,Víctor Cuesta,7.74,-0.24,1.6,2.96,23,26,,,,,1.0,1.0,,,7.0,,,,,1.0,,,,,,,79113,285,3,0.0
309,Internacional,Goleiro,Daniel,7.8,0.34,0.0,4.68,23,26,,,,,,,,,,,,,1.0,,,,,1.0,,,96468,285,1,0.0
310,Corinthians,Atacante,Róger Guedes,15.53,0.04,2.2,6.83,7,26,,,,,,4.0,,,4.0,,,,,,,,,,1.0,,89898,264,5,2.2
311,Internacional,Meia,Patrick,12.48,2.24,17.9,4.84,23,26,2.0,,,,,2.0,,,6.0,,,,,2.0,,,,,1.0,,83433,285,4,0.0
312,Flamengo,Técnico,Renato Gaúcho,15.0,-0.11,5.31,5.44,15,27,,,,,,,,,,,,,,,,,,,,,41929,262,6,0.0
313,Flamengo,Meia,Andreas Pereira,9.23,-2.14,1.6,4.77,9,27,,,,,,1.0,,,19.0,,,,,4.0,,,,,2.0,,89274,262,4,0.0
314,Fortaleza,Meia,Yago Pikachu,18.28,-0.3,6.9,5.19,26,27,1.0,,,,,2.0,,1.0,6.0,,,,,1.0,,,1.0,,,,80196,356,4,0.0
315,Flamengo,Atacante,Gabriel,17.57,-1.45,0.8,7.36,9,27,,,,,2.0,,,,7.0,,,,,,,,,,1.0,,83257,262,5,0.8
316,Fortaleza,Zagueiro,Marcelo Benevenuto,7.96,-0.85,0.0,4.1,24,27,,,,,,,,,,,,,,,,,,,,,95638,356,3,0.0
317,Flamengo,Zagueiro,Léo Pereira,5.13,1.53,7.6,2.97,13,27,,,,,,,,,4.0,,1.0,,,3.0,,,,,,,83528,262,3,0.0
318,Flamengo,Atacante,Michael,7.17,-0.87,3.5,4.48,24,27,,,,2.0,2.0,1.0,,,5.0,,,,,,,,,,1.0,,99392,262,5,0.0
319,Flamengo,Meia,Everton Ribeiro,8.15,-1.49,1.8,4.5,13,27,,,,1.0,,,,,14.0,,,,,3.0,,,,,2.0,,51772,262,4,0.0
320,Internacional,Atacante,Yuri Alberto,7.49,-0.67,4.8,5.25,25,27,,,,2.0,2.0,1.0,,,2.0,,,,,1.0,,,,,1.0,,100652,285,5,0.0
321,Flamengo,Lateral,Matheuzinho,8.57,0.85,9.1,3.94,20,27,,,,1.0,,,,1.0,16.0,,1.0,,,5.0,,,,,,,101727,262,2,0.0
322,Sport,Goleiro,Maílson,9.27,0.36,7.0,4.8,26,27,,,,,,,,,,,1.0,,2.0,,,,,,,,98034,292,1,0.0
323,Atlético-MG,Lateral,Guilherme Arana,9.89,0.17,6.0,5.68,16,27,,,,1.0,1.0,2.0,,1.0,5.0,,,,,4.0,,,,,,,87228,282,2,0.0
324,São Paulo,Atacante,Luciano,7.85,-0.42,2.2,3.05,15,28,,,,1.0,,2.0,,,5.0,,,,,1.0,,,,,1.0,,80287,276,5,0.0
325,Bahia,Técnico,Guto Ferreira,9.99,0.59,7.73,3.94,22,28,,,,,,,,,,,,,,,,,,,,,37245,265,6,0.0
326,Bahia,Atacante,Gilberto,14.74,1.16,10.2,4.55,25,28,1.0,,,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,61188,265,5,0.0
327,Atlético-MG,Atacante,Hulk,22.1,1.38,11.7,7.14,25,28,1.0,,,3.0,1.0,3.0,,,7.0,,,,,,,,,,3.0,,39148,282,5,0.0
328,Atlético-MG,Lateral,Guilherme Arana,10.29,0.4,16.2,5.82,17,28,,1.0,,1.0,2.0,2.0,,,12.0,,,,,1.0,,,,,1.0,,87228,282,2,16.2
329,Atlético-MG,Goleiro,Everson,11.66,0.12,2.5,4.04,27,28,,,,,,1.0,,,,,,,3.0,,,,,1.0,,,72294,282,1,0.0
330,Palmeiras,Zagueiro,Luan,6.47,-1.2,0.9,3.41,20,28,,,,,1.0,1.0,,,4.0,,,,,,,,,,,,80692,275,3,0.0
331,Flamengo,Meia,Andreas Pereira,9.59,0.36,4.0,4.69,10,28,,,,1.0,2.0,4.0,,,13.0,,,,,1.0,,,,,1.0,,89274,262,4,0.0
332,Bahia,Lateral,Juninho Capixaba,4.86,-0.68,4.4,3.67,16,28,,,,,,1.0,,,6.0,,1.0,,,1.0,,,,,3.0,,94968,265,2,0.0
333,Atlético-MG,Zagueiro,Junior Alonso,8.21,-0.53,0.7,4.46,15,28,,,,,,,,,3.0,,,,,1.0,,,,,,,88312,282,3,0.0
334,Fortaleza,Meia,Lucas Crispim,8.39,0.5,2.8,4.24,24,28,,,1.0,,,,,,2.0,,,,,,,,,,,,88597,356,4,0.0
335,Palmeiras,Meia,Raphael Veiga,13.83,-1.35,4.0,5.5,24,28,,,,3.0,1.0,2.0,,,9.0,,,,,,,,,,1.0,,94509,275,4,0.0
