,TIME,POSICAO,NOME,PRECO,VALORIZACAO,PONTOS,MEDIA,JOGOS,RODADA,G,A,FT,FD,FF,FS,PP,I,PI,PS,SG,DP,DE,DS,GC,CV,CA,GS,FC,PC,NOME_ID,TIME_ID,POSICAO_ID,CAP
12,Bragantino,Lateral,Luan Cândido,9.37,-0.18,8.1,6.86,9,14,,1.0,1.0,1.0,,,,3.0,5.0,,,,,,,,,,1.0,,100848,280,2,0.0
13,Palmeiras,Meia,Gustavo Scarpa,12.37,-0.65,7.0,8.24,12,14,1.0,,,,,1.0,,,9.0,,,,,,,,,,2.0,,87999,275,4,0.0
14,Flamengo,Meia,Arrascaeta,19.88,1.95,26.8,8.9,10,14,1.0,,,,,4.0,,,12.0,1.0,,,,3.0,,,,,,,87863,262,4,26.8
15,São Paulo,Atacante,Calleri,24.56,-0.07,3.1,7.58,14,14,,,,,2.0,1.0,,,2.0,,,,,1.0,,,,,,,89840,276,5,0.0
16,Bragantino,Atacante,Artur,7.59,-0.98,2.3,6.01,9,14,,,,2.0,1.0,,,,9.0,,,,,,,,,,,,95799,280,5,0.0
17,Flamengo,Atacante,Pedro,9.0,1.98,11.1,2.85,11,14,,1.0,1.0,,1.0,2.0,,1.0,7.0,,,,,2.0,,,,,1.0,,94583,262,5,0.0
18,São Paulo,Goleiro,Jandrei,8.0,0.81,7.0,2.96,14,14,,,,,,,,,,,1.0,,2.0,,,,,,,,86508,276,1,0.0
19,Flamengo,Técnico,Dorival Júnior,8.91,1.27,9.1,4.34,13,14,,,,,,,,,,,,,,,,,,,,,40990,262,6,0.0
20,Palmeiras,Zagueiro,Luan,6.82,-0.18,0.5,4.12,6,14,,,,,1.0,1.0,,,4.0,,,,,1.0,,,1.0,,2.0,,80692,275,3,0.0
21,Flamengo,Lateral,Ayrton Lucas,7.5,0.54,6.3,5.04,10,14,,,,,,1.0,,,7.0,,1.0,,,2.0,,,,,3.0,,88393,262,2,0.0
22,Palmeiras,Zagueiro,Gustavo Gómez,15.25,-1.07,1.5,8.6,9,14,,,,,,1.0,,,7.0,,,,,3.0,,,,,3.0,1.0,71684,275,3,0.0
23,Bragantino,Meia,Hyoran,7.73,-1.04,2.0,5.72,9,14,,,,,2.0,,,,8.0,,,,,1.0,,,,,,,85931,280,4,0.0
24,Internacional,Meia,Alan Patrick,8.58,0.36,7.9,5.38,9,13,,1.0,,,,2.0,,,5.0,,,,,2.0,,,,,,,68685,285,4,0.0
25,Corinthians,Goleiro,Cássio,12.23,1.04,7.0,5.93,11,13,,,,,,,,,,,1.0,,2.0,,,,,,,,42234,264,1,0.0
26,Corinthians,Técnico,Vítor Pereira,12.53,0.84,7.64,5.51,12,13,,,,,,,,,,,,,,,,,,,,,77713,264,6,0.0
27,Fluminense,Atacante,Luiz Henrique,10.53,0.51,8.5,6.52,13,13,,,,,4.0,2.0,,,5.0,,,,,4.0,,,,,,,109282,266,5,0.0
28,Internacional,Lateral,Bustos,9.69,0.91,9.1,4.18,13,13,1.0,,,,1.0,,,,9.0,,,,,1.0,,,,,,,96678,285,2,0.0
29,Santos,Atacante,Marcos Leonardo,13.73,-0.86,21.4,7.6,10,13,,1.0,,1.0,1.0,6.0,,,2.0,,,,,1.0,,,,,1.0,,109497,277,5,21.4
30,Flamengo,Meia,Arrascaeta,17.93,-1.2,2.2,8.4,9,13,,,,,1.0,3.0,,,13.0,,,,,1.0,,,,,,,87863,262,4,0.0
31,Fortaleza,Meia,Yago Pikachu,11.45,1.28,10.9,5.89,10,13,1.0,,,1.0,1.0,1.0,,,8.0,,,,,1.0,,,,,,,80196,356,4,0.0
32,Fluminense,Zagueiro,Nino,12.61,0.07,5.8,4.92,9,13,,,,,,2.0,,,2.0,,1.0,,,,,,,,,,91708,266,3,0.0
33,Corinthians,Zagueiro,Raul Gustavo,8.5,1.1,7.1,5.08,11,13,,,,,,,,,3.0,,1.0,,,2.0,,,,,,,109389,264,3,0.0
34,Atlético-GO,Lateral,Hayner,3.91,-0.79,-1.9,3.11,10,13,,,,,,,,1.0,12.0,1.0,,,,,,,1.0,,2.0,,91856,373,2,0.0
35,Corinthians,Atacante,Róger Guedes,14.27,-1.38,2.4,4.81,11,13,,,,1.0,3.0,2.0,,2.0,7.0,,,,,,,,1.0,,1.0,,89898,264,5,0.0
36,Palmeiras,Zagueiro,Gustavo Gómez,18.03,1.39,22.1,9.7,7,12,2.0,,,2.0,1.0,1.0,,,6.0,,,,,3.0,,,,,2.0,,71684,275,3,0.0
37,Flamengo,Zagueiro,Pablo,7.3,0.56,5.9,3.38,6,12,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,69165,262,3,0.0
38,Bragantino,Goleiro,Cleiton,9.42,-0.6,1.0,4.09,11,12,,,,,,,,,,,,,3.0,,,,,2.0,,,93882,280,1,0.0
39,Palmeiras,Técnico,Abel Ferreira,13.14,-0.05,6.77,6.85,11,12,,,,,,,,,,,,,,,,,,,,,110506,275,6,0.0
40,Flamengo,Lateral,Matheuzinho,7.77,1.29,7.7,4.76,8,12,,,,,,,,,9.0,,1.0,,,3.0,,,,,,,101727,262,2,0.0
41,Flamengo,Meia,Arrascaeta,19.13,-0.2,9.9,9.17,8,12,,1.0,1.0,,2.0,3.0,,,12.0,,,,,,,,,,,,87863,262,4,0.0
42,Palmeiras,Meia,Gustavo Scarpa,11.91,0.66,18.2,7.88,10,12,1.0,,,,1.0,1.0,,,2.0,,,,,,,,,,,,87999,275,4,18.2
43,Bragantino,Meia,Hyoran,10.5,4.62,25.1,5.73,7,12,2.0,1.0,,2.0,1.0,1.0,,,11.0,,,,,2.0,,,,,3.0,,85931,280,4,0.0
44,Palmeiras,Lateral,Piquerez,7.95,-0.54,4.0,7.2,7,12,,,,1.0,1.0,1.0,,,6.0,,,,,2.0,,,,,1.0,,102130,275,2,0.0
45,Palmeiras,Atacante,Rony,11.45,-0.85,3.2,6.53,11,12,,,,1.0,2.0,,,,2.0,,,,,1.0,,,,,2.0,,91607,275,5,0.0
46,Flamengo,Atacante,Bruno Henrique,14.9,-0.81,5.1,5.88,8,12,,1.0,,,,1.0,,2.0,2.0,,,,,,,,,,,,90285,262,5,0.0
47,Flamengo,Atacante,Gabriel,10.9,1.47,9.4,3.29,10,12,1.0,,,1.0,1.0,,,1.0,2.0,,,,,,,,,,1.0,,83257,262,5,0.0
48,Corinthians,Técnico,Vítor Pereira,12.55,0.43,8.87,5.52,10,11,,,,,,,,,,,,,,,,,,,,,77713,264,6,0.0
49,Palmeiras,Meia,Gustavo Scarpa,11.25,-1.81,6.1,7.74,9,11,,,,2.0,3.0,3.0,,2.0,12.0,,,,,1.0,,,,,,,87999,275,4,0.0
50,Fluminense,Atacante,Cano,11.92,-2.47,0.5,5.82,11,11,,,,1.0,,,,1.0,3.0,,,,,,,,,,1.0,,79631,266,5,0.0
51,Atlético-MG,Meia,Nacho Fernández,12.52,0.02,4.6,6.48,9,11,,,,,,1.0,,,7.0,,,,,4.0,,,,,,,94916,282,4,0.0
52,Corinthians,Goleiro,Cássio,12.25,-0.21,7.0,6.36,9,11,,,,,,,,,,,1.0,,2.0,,,,,,,,42234,264,1,0.0
53,Palmeiras,Meia,Zé Rafael,13.65,-0.09,2.8,6.41,10,11,,,,,1.0,2.0,,,11.0,,,,,2.0,,,,,1.0,,82455,275,4,0.0
54,Atlético-MG,Atacante,Hulk,20.38,-1.04,8.4,8.28,9,11,,,1.0,,,2.0,,1.0,6.0,,,,,1.0,,,,,1.0,,39148,282,5,8.4
55,Atlético-MG,Zagueiro,Réver,4.09,0.2,1.5,1.03,4,11,,,,,,1.0,,,2.0,,,,,1.0,,,,,,,52253,282,3,0.0
56,Atlético-MG,Lateral,Guilherme Arana,11.29,-1.87,0.8,3.98,6,11,,,,,2.0,,,,7.0,,,,,1.0,,,1.0,,1.0,,87228,282,2,0.0
57,São Paulo,Atacante,Calleri,25.57,-1.79,2.0,9.15,11,11,,,,,1.0,3.0,,2.0,10.0,,,,,1.0,,,,,1.0,,89840,276,5,0.0
58,Fluminense,Zagueiro,David Braz,5.2,-1.06,-2.1,1.53,8,11,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,50317,266,3,0.0
59,Palmeiras,Lateral,Marcos Rocha,10.95,1.5,12.9,7.18,9,11,,1.0,,,,,,,7.0,,1.0,,,3.0,,,,,,,63013,275,2,0.0
60,Fortaleza,Zagueiro,Marcelo Benevenuto,5.66,-0.43,0.4,1.77,8,10,,,,,,1.0,,,1.0,,,,,,,,,,,,95638,356,3,0.0
61,Atlético-MG,Atacante,Hulk,21.42,1.31,10.4,8.79,8,10,1.0,,,,3.0,1.0,,2.0,3.0,,,,,,,,,,,,39148,282,5,0.0
62,Atlético-GO,Meia,Jorginho,5.31,0.09,1.6,3.14,9,10,,,,,2.0,1.0,,,5.0,,,,,,,,,,,,77544,373,4,0.0
63,Palmeiras,Lateral,Marcos Rocha,9.45,0.13,6.5,6.46,8,10,,,,,,,,,21.0,,1.0,,,3.0,,,,,,,63013,275,2,0.0
64,Palmeiras,Zagueiro,Murilo,9.1,-0.29,5.3,5.27,9,10,,,,,1.0,,,,2.0,,1.0,,,,,,,,1.0,,97653,275,3,0.0
65,Palmeiras,Atacante,Rony,13.14,2.85,17.3,6.66,9,10,2.0,,,1.0,,,,1.0,4.0,,,,,1.0,,,,,2.0,,91607,275,5,0.0
66,Palmeiras,Técnico,Abel Ferreira,13.15,0.55,9.06,6.77,9,10,,,,,,,,,,,,,,,,,,,,,110506,275,6,0.0
67,Fortaleza,Meia,Yago Pikachu,11.81,2.47,15.4,5.58,8,10,1.0,,,,1.0,5.0,,,7.0,,,,,4.0,,,,,,,80196,356,4,0.0
68,Palmeiras,Meia,Gustavo Scarpa,13.06,3.04,41.6,7.95,8,10,1.0,2.0,,,2.0,3.0,,,3.0,,,,,,,,,,,,87999,275,4,41.6
69,Coritiba,Atacante,Igor Paixão,15.44,0.03,6.1,7.87,9,10,,,,,,3.0,,,1.0,,,,,5.0,,,1.0,,1.0,,104530,294,5,0.0
70,Atlético-GO,Lateral,Hayner,4.5,0.79,3.4,3.57,7,10,,,,1.0,1.0,2.0,,,17.0,,,,,2.0,,,,,1.0,,91856,373,2,0.0
71,Atlético-GO,Goleiro,Ronaldo,4.84,0.19,1.0,3.21,8,10,,,,,,,,,,,,,2.0,,,,,1.0,,,91101,373,1,0.0
72,Flamengo,Atacante,Pedro,7.76,-0.29,0.3,3.25,6,9,,,1.0,,1.0,,1.0,1.0,4.0,1.0,,,,,,,,,,,94583,262,5,0.0
73,Flamengo,Técnico,Paulo Sousa,9.88,-0.05,3.45,4.74,8,9,,,,,,,,,,,,,,,,,,,,,89284,262,6,0.0
74,Flamengo,Lateral,Matheuzinho,7.6,0.83,5.7,6.08,5,9,,,,,1.0,,,,11.0,,,,,5.0,,,,,,,101727,262,2,0.0
75,Flamengo,Atacante,Bruno Henrique,14.47,-0.78,0.2,5.27,6,9,,,,,,3.0,,,4.0,,,,,1.0,,,1.0,,4.0,,90285,262,5,0.2
76,Fluminense,Goleiro,Fábio,10.17,0.29,2.0,3.89,9,9,,,,,,,,,,,,,3.0,,,,,1.0,,,37656,266,1,0.0
77,Flamengo,Meia,Everton Ribeiro,9.84,2.39,13.5,5.01,8,9,1.0,,1.0,,,4.0,,,7.0,,,,,1.0,,,,,,,51772,262,4,0.0
78,América-MG,Lateral,Marlon ,3.26,-0.38,2.3,1.96,5,9,,,,,1.0,,,,9.0,,,,,2.0,,,,,,,86864,327,2,0.0
79,Botafogo,Zagueiro,Víctor Cuesta,8.51,1.35,7.8,3.86,7,9,1.0,,,,,1.0,,,6.0,,,,,1.0,,,1.0,,1.0,,79113,263,3,0.0
80,Athlético-PR,Meia,Terans,8.29,-0.07,0.2,3.87,8,9,,,,,1.0,1.0,,1.0,10.0,,,,,,,,,,,,102878,293,4,0.0
81,Athlético-PR,Zagueiro,Pedro Henrique,8.29,0.81,7.7,4.36,9,9,,,,,,2.0,,,5.0,,,,,6.0,,,,,,,87225,293,3,0.0
82,Ceará,Meia,Vina,3.95,-0.22,1.5,1.7,6,9,,,,1.0,1.0,,,1.0,10.0,,,,,1.0,,,,,2.0,,71162,354,4,0.0
83,São Paulo,Atacante,Calleri,25.52,-2.88,-2.3,9.66,9,9,,,,1.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,4.0,,89840,276,5,0.0
84,Botafogo,Atacante,Erison,4.89,-0.11,2.4,2.4,1,1,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,108422,263,5,0.0
85,Fluminense,Meia,Arias,7.33,0.33,4.1,4.1,1,1,,,,,2.0,4.0,,,4.0,,,,,1.0,,,,,1.0,,99815,266,4,0.0
86,Coritiba,Técnico,Gustavo Morínigo,8.49,4.49,8.85,8.85,1,1,,,,,,,,,,,,,,,,,,,,,88881,294,6,0.0
87,São Paulo,Meia,Pablo Maia,4.95,-0.05,2.5,2.5,1,1,,,,,,,,,5.0,,,,,3.0,,,,,2.0,,113359,276,4,0.0
88,Coritiba,Atacante,Igor Paixão,10.57,5.57,11.0,11.0,1,1,,1.0,,1.0,2.0,3.0,,,7.0,,,,,2.0,,,,,,,104530,294,5,0.0
89,Fluminense,Zagueiro,Manoel,6.21,1.21,4.4,4.4,1,1,,,,,,1.0,,,4.0,,1.0,,,1.0,,,1.0,,3.0,,69014,266,3,0.0
90,Fortaleza,Goleiro,Max Walef,2.64,0.64,2.0,2.0,1,1,,,,,,,,,,,,,3.0,,,,,1.0,,,84338,356,1,0.0
91,Palmeiras,Meia,Gustavo Scarpa,8.92,0.92,5.5,5.5,1,1,,,,3.0,1.0,3.0,,,13.0,,,,,1.0,,,,,1.0,,87999,275,4,0.0
92,Coritiba,Lateral,Warley,5.22,1.22,3.9,3.9,1,1,,,,,,,,,8.0,,1.0,,,,,,,,1.0,,104646,294,2,0.0
93,Atlético-MG,Atacante,Hulk,23.05,7.05,37.8,18.9,1,1,2.0,,,,1.0,5.0,,2.0,2.0,,,,,,,,,,,,39148,282,5,37.8
94,Palmeiras,Lateral,Jorge,1.12,-4.88,-4.3,-4.3,1,1,,,,,,,,,3.0,,,,,,1.0,,1.0,,,,88065,275,2,0.0
95,São Paulo,Zagueiro,Diego,8.65,4.65,9.1,9.1,1,1,,,,,1.0,1.0,,,8.0,,1.0,,,3.0,,,,,,,101728,276,3,0.0
96,Corinthians,Técnico,Vítor Pereira,11.4,1.95,7.95,7.12,2,2,,,,,,,,,,,,,,,,,,,,,77713,264,6,0.0
97,Palmeiras,Atacante,Rafael Navarro,5.18,1.08,5.7,2.95,2,2,,,,,3.0,,,,3.0,,,,,3.0,,,,,,,105770,275,5,0.0
98,Flamengo,Meia,Everton Ribeiro,6.77,0.83,6.0,3.5,2,2,,,,2.0,,3.0,,,6.0,,,,,3.0,,,,,3.0,,51772,262,4,0.0
99,Coritiba,Meia,Andrey,14.9,0.83,2.8,9.05,2,2,,,,1.0,,2.0,,,,1.0,,,,1.0,,,1.0,,2.0,,93787,294,4,0.0
100,Corinthians,Goleiro,Cássio,10.44,2.51,11.0,6.5,2,2,,,,,,,,,,,1.0,,6.0,,,,,,,,42234,264,1,0.0
101,Ceará,Atacante,Mendoza,11.69,0.53,3.4,6.65,2,2,,,,2.0,1.0,3.0,,,7.0,,,,,,,,,,2.0,,90031,354,5,0.0
102,Corinthians,Atacante,Róger Guedes,20.49,7.61,25.0,15.25,2,2,3.0,,,,1.0,2.0,,,8.0,,,,,,,,,,,,89898,264,5,0.0
103,Palmeiras,Lateral,Piquerez,4.47,-0.53,2.6,2.6,1,2,,,,,,1.0,,,15.0,,,,,3.0,,,,,,,102130,275,2,0.0
104,Corinthians,Zagueiro,João Victor,5.5,1.8,6.9,3.75,2,2,,,,,,1.0,,,4.0,,1.0,,,2.0,,,,,2.0,,104250,264,3,0.0
105,Corinthians,Zagueiro,Raul Gustavo,4.17,1.53,5.8,2.9,2,2,,,,,,3.0,,,4.0,,1.0,,,,,,,,1.0,,109389,264,3,0.0
106,Palmeiras,Meia,Raphael Veiga,15.77,-2.26,6.0,5.65,2,2,,,,1.0,1.0,3.0,,1.0,13.0,,,,,1.0,,,,,1.0,,94509,275,4,6.0
107,Palmeiras,Lateral,Marcos Rocha,5.88,0.27,4.7,2.6,2,2,,,,,,2.0,,,8.0,,,,,4.0,,,,,1.0,,63013,275,2,0.0
108,Atlético-MG,Lateral,Mariano,7.66,-0.05,3.9,5.55,2,3,,,,,,,,,9.0,,,,,4.0,,,,,,,38877,282,2,0.0
109,Atlético-MG,Atacante,Ademir,11.38,-0.75,2.6,5.2,3,3,,,,,2.0,,,,2.0,,,,,1.0,,,,,,,101314,282,5,0.0
110,Atlético-MG,Lateral,Guilherme Arana,13.18,-1.63,1.3,4.63,3,3,,,,,1.0,1.0,,,2.0,,,,,1.0,,,1.0,,,,87228,282,2,0.0
111,Flamengo,Meia,Lázaro,4.53,-0.48,1.1,2.7,3,3,,,,,,1.0,,,6.0,,,,,1.0,,,,,,,110193,262,4,0.0
112,Atlético-MG,Meia,Nacho Fernández,9.32,-0.67,2.6,1.85,2,3,,,,1.0,,1.0,,,3.0,,,,,1.0,,,,,,,94916,282,4,0.0
113,Atlético-MG,Atacante,Hulk,21.19,-1.86,11.2,12.25,2,3,,1.0,,1.0,2.0,,,,6.0,,,,,,,,1.0,,2.0,,39148,282,5,11.2
114,Atlético-MG,Técnico,Antonio Mohamed,11.8,0.25,5.38,6.27,3,3,,,,,,,,,,,,,,,,,,,,,71071,282,6,0.0
115,Palmeiras,Meia,Raphael Veiga,18.76,2.99,15.6,8.97,3,3,,2.0,,1.0,1.0,2.0,,,7.0,,,,,3.0,,,,,1.0,,94509,275,4,0.0
116,Fluminense,Zagueiro,David Braz,6.39,-2.2,-2.0,2.0,2,3,,,,,,,,,4.0,,,,,,,,1.0,,2.0,,50317,266,3,0.0
117,Ceará,Goleiro,Richard,5.0,0.0,0.0,0.0,0,3,,,,,,,,,,,,,,,,,,,,,78851,354,1,0.0
118,Santos,Zagueiro,Maicon,15.91,1.49,10.5,9.5,3,3,,1.0,,,,,,,7.0,,1.0,,,1.0,,,,,,,71227,277,3,0.0
119,Flamengo,Atacante,Pedro,8.5,0.15,3.8,2.7,3,3,,,,1.0,2.0,1.0,,1.0,3.0,,,,,1.0,,,,,1.0,,94583,262,5,0.0
120,Coritiba,Meia,Andrey,16.22,1.32,12.0,10.03,3,4,1.0,,,,3.0,4.0,,,13.0,,,,,1.0,,,,,1.0,,93787,294,4,0.0
121,Botafogo,Lateral,Saravia,6.76,0.14,3.2,3.67,4,4,,,,,1.0,3.0,,,12.0,,,,,2.0,,,,,1.0,,96725,263,2,0.0
122,Atlético-MG,Técnico,Antonio Mohamed,11.85,0.05,4.5,5.83,4,4,,,,,,,,,,,,,,,,,,,,,71071,282,6,0.0
123,Atlético-MG,Atacante,Hulk,21.06,-0.13,13.0,10.33,3,4,1.0,,,,,1.0,,1.0,6.0,,,,,,,,1.0,,1.0,,39148,282,5,13.0
124,Corinthians,Atacante,Róger Guedes,16.88,-0.47,2.1,8.32,4,4,,,,1.0,,3.0,,,6.0,,,,,,,,,,,,89898,264,5,0.0
125,Cuiabá,Zagueiro,Marllon,6.89,-0.49,2.8,5.33,3,4,,,,,1.0,,,,4.0,,,,,2.0,,,,,,,70666,1371,3,0.0
126,Atlético-MG,Lateral,Guilherme Arana,13.16,-0.02,3.6,4.37,4,4,,1.0,,1.0,,2.0,,,10.0,,,,,,,,1.0,,2.0,1.0,87228,282,2,0.0
127,Internacional,Meia,Edenílson,11.8,0.34,5.3,5.5,3,4,,,1.0,,2.0,1.0,,,6.0,,,,,2.0,,,1.0,,2.0,,63289,285,4,0.0
128,Botafogo,Atacante,Erison,11.0,-0.3,1.2,6.9,4,4,,,,,1.0,,,2.0,,,,,,1.0,,,,,2.0,,108422,263,5,0.0
129,Internacional,Zagueiro,Rodrigo Moledo,7.11,0.91,6.7,5.63,3,4,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,63354,285,3,0.0
130,Internacional,Goleiro,Daniel,7.78,1.48,9.0,4.5,4,4,,,,,,,,,,,1.0,,4.0,,,,,,,,96468,285,1,0.0
131,Ceará,Meia,Vina,3.84,-0.78,1.1,1.55,2,4,,,,,,1.0,,1.0,5.0,,,,,1.0,,,,,,,71162,354,4,0.0
132,Atlético-MG,Técnico,Antonio Mohamed,12.08,0.23,4.58,5.58,5,5,,,,,,,,,,,,,,,,,,,,,71071,282,6,0.0
133,Flamengo,Meia,Arrascaeta,19.12,-0.36,6.8,9.78,4,5,,,,1.0,2.0,3.0,,1.0,10.0,,,,,3.0,,,,,,,87863,262,4,0.0
134,Palmeiras,Lateral,Piquerez,6.5,-0.56,3.0,5.3,3,5,,,,,,,,,6.0,,,,,3.0,,,,,,,102130,275,2,0.0
135,Palmeiras,Zagueiro,Murilo,6.58,-0.87,1.0,3.35,4,5,,,,,,,,,2.0,,,,,1.0,,,,,,,97653,275,3,0.0
136,Palmeiras,Meia,Raphael Veiga,16.92,-1.84,3.9,7.7,4,5,,,,,3.0,3.0,,,9.0,,,,,1.0,,,,,1.0,,94509,275,4,0.0
137,Athlético-PR,Meia,Terans,7.31,-0.85,-2.1,2.64,5,5,,,,2.0,1.0,,1.0,,7.0,,,,,,,,,,2.0,,102878,293,4,0.0
138,Flamengo,Goleiro,Hugo Souza,4.08,0.65,4.0,1.3,4,5,,,,,,,,,,,,,5.0,,,,,1.0,,,101574,262,1,0.0
139,Santos,Atacante,Marcos Leonardo,12.33,0.56,8.3,7.72,5,5,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,3.0,,109497,277,5,0.0
140,Atlético-MG,Lateral,Guga,8.07,-0.69,0.6,4.23,3,5,,,,,1.0,,,,11.0,,,,,1.0,,,,,1.0,,101319,282,2,0.0
141,Santos,Zagueiro,Velázquez,7.0,0.48,4.2,3.58,4,5,,,,,,,,,6.0,,,,,4.0,,,,,,,90012,277,3,0.0
142,Flamengo,Atacante,Gabriel,10.45,-0.53,2.5,3.0,4,5,,,,1.0,2.0,1.0,,4.0,4.0,,,,,,,,,,,,83257,262,5,0.0
143,Atlético-MG,Atacante,Hulk,20.59,-0.47,8.8,8.85,4,5,,,1.0,1.0,1.0,3.0,,1.0,10.0,,,,,,,,1.0,,,,39148,282,5,8.8
144,Goiás,Técnico,Jair Ventura,5.0,0.67,5.82,3.88,5,6,,,,,,,,,,,,,,,,,,,,,92180,290,6,0.0
145,São Paulo,Zagueiro,Arboleda,8.04,2.04,11.1,4.15,4,6,,,1.0,2.0,1.0,1.0,,,1.0,,,,,4.0,,,,,1.0,,91573,276,3,0.0
146,Palmeiras,Zagueiro,Murilo,8.37,1.79,9.0,4.48,5,6,,,,,,1.0,,,1.0,,1.0,,,3.0,,,,,,,97653,275,3,0.0
147,São Paulo,Goleiro,Jandrei,6.65,-0.04,1.5,2.0,6,6,,,,,,1.0,,,,,,,2.0,,,,,1.0,,,86508,276,1,0.0
148,Flamengo,Meia,Arrascaeta,21.62,2.5,16.8,11.18,5,6,,2.0,,1.0,,4.0,,,12.0,,,,,4.0,,,,,,,87863,262,4,0.0
149,São Paulo,Atacante,Calleri,28.21,2.46,29.8,11.03,6,6,1.0,,,3.0,2.0,,,1.0,6.0,,,,,2.0,,,,,,,89840,276,5,29.8
150,Palmeiras,Lateral,Mayke,5.29,0.51,3.2,2.43,4,6,,,,,,,,,14.0,,1.0,,,1.0,,,1.0,,2.0,,81150,275,2,0.0
151,Palmeiras,Meia,Gustavo Scarpa,9.16,1.11,9.3,5.38,4,6,,1.0,,1.0,1.0,2.0,,,11.0,,,,,2.0,,,,,,,87999,275,4,0.0
152,Palmeiras,Meia,Raphael Veiga,18.07,1.15,9.5,8.06,5,6,1.0,,,1.0,,1.0,,,8.0,,,,,1.0,,,,,2.0,,94509,275,4,0.0
153,Atlético-MG,Atacante,Hulk,21.9,1.31,11.1,9.3,5,6,1.0,,,1.0,1.0,2.0,,1.0,4.0,,,,,1.0,,,,,2.0,,39148,282,5,0.0
154,Palmeiras,Lateral,Jorge,1.74,1.02,5.3,0.73,3,6,,,,,,3.0,,,9.0,,1.0,,,,,,,,1.0,,88065,275,2,0.0
155,Palmeiras,Atacante,Rony,9.41,-0.06,2.7,4.78,5,6,,,,1.0,1.0,2.0,,1.0,2.0,,,,,,,,,,,,91607,275,5,0.0
156,Flamengo,Atacante,Gabriel,9.96,0.19,2.9,2.53,6,7,,,,1.0,1.0,3.0,,,3.0,,,,,,,,,,1.0,,83257,262,5,0.0
157,Flamengo,Técnico,Paulo Sousa,10.01,0.27,5.78,5.06,6,7,,,,,,,,,,,,,,,,,,,,,89284,262,6,0.0
158,Athlético-PR,Zagueiro,Pedro Henrique,6.86,0.07,2.4,3.8,7,7,,,,,,1.0,,,5.0,,,,,2.0,,,,,,,87225,293,3,0.0
159,Athlético-PR,Lateral,Abner Vinícius,7.26,0.66,3.8,4.47,7,7,,,,,,1.0,,,11.0,,,,,5.0,,,1.0,,2.0,,104513,293,2,0.0
160,Palmeiras,Meia,Gustavo Scarpa,9.56,0.4,8.4,5.98,5,7,,,,3.0,2.0,2.0,,,2.0,,,,,2.0,,,,,,,87999,275,4,0.0
161,Flamengo,Meia,Arrascaeta,19.75,-1.87,9.4,10.1,6,7,,,,,,2.0,,,11.0,,,,,4.0,,,,,,,87863,262,4,9.4
