,TIME,POSICAO,NOME,PRECO,VALORIZACAO,PONTOS,MEDIA,JOGOS,RODADA,G,A,FT,FD,FF,FS,PP,I,PI,PS,SG,DP,DE,DS,GC,CV,CA,GS,FC,PC,NOME_ID,TIME_ID,POSICAO_ID,CAP
287,Fortaleza,Meia,Éderson,13.3,-0.64,2.1,6.0,23,24,,,,,,2.0,,,4.0,,,,,2.0,,,,,1.0,,103099,356,4,0.0
288,Internacional,Zagueiro,Víctor Cuesta,7.98,0.84,3.7,3.02,22,25,,,,2.0,,,,,7.0,,,,,3.0,,,,,2.0,,79113,285,3,0.0
289,Santos,Atacante,Marinho,18.22,1.25,12.3,5.47,16,25,,1.0,,3.0,1.0,10.0,,1.0,6.0,,,,,1.0,,,,,4.0,,68952,277,5,0.0
290,Corinthians,Atacante,Róger Guedes,15.49,-1.64,0.8,7.78,6,25,,,,,1.0,1.0,,,9.0,,,,,,,,,,,,89898,264,5,0.8
291,Corinthians,Zagueiro,João Victor,7.79,0.23,1.5,3.43,23,25,,,,,,1.0,,,5.0,,,,,2.0,,,,,1.0,,104250,264,3,0.0
292,Palmeiras,Meia,Raphael Veiga,14.78,1.45,11.5,5.37,21,25,1.0,,,1.0,1.0,,,,10.0,,,,,3.0,,,,,1.0,,94509,275,4,0.0
293,Internacional,Atacante,Yuri Alberto,10.24,4.17,25.3,5.1,23,25,3.0,,,,,1.0,,,2.0,,,,,1.0,,,,,,,100652,285,5,0.0
294,Atlético-MG,Goleiro,Everson,11.93,0.35,3.0,4.38,24,25,,,,,,,,,,,,,4.0,,,,,1.0,,,72294,282,1,0.0
295,Athlético-PR,Lateral,Erick,4.7,-0.83,3.4,2.92,15,25,,,,,1.0,,,,4.0,,,,,4.0,,,,,2.0,,98022,293,2,0.0
296,Internacional,Técnico,Diego Aguirre,10.1,0.41,7.07,4.62,19,25,,,,,,,,,,,,,,,,,,,,,73766,285,6,0.0
297,Athlético-PR,Meia,Terans,11.08,-1.62,2.2,5.67,20,25,,,,2.0,1.0,,,,5.0,,,,,,,,,,1.0,,102878,293,4,0.0
298,Internacional,Meia,Patrick,10.24,0.04,7.0,4.25,22,25,,1.0,,1.0,,1.0,,,2.0,,,,,2.0,,,,,3.0,,83433,285,4,0.0
299,Internacional,Lateral,Saravia,7.56,-0.4,3.0,4.56,15,25,,,,,,1.0,,,5.0,,,,,3.0,,,,,,,96725,285,2,0.0
300,Internacional,Atacante,Yuri Alberto,8.16,-2.08,9.3,5.27,24,26,1.0,,,2.0,1.0,1.0,,1.0,9.0,,,,,,,,,,2.0,,100652,285,5,0.0
301,Internacional,Zagueiro,Víctor Cuesta,7.74,-0.24,1.6,2.96,23,26,,,,,1.0,1.0,,,7.0,,,,,1.0,,,,,,,79113,285,3,0.0
302,Atlético-MG,Lateral,Dodô,6.38,-0.17,1.2,3.28,10,26,,,,,,,,,3.0,,,,,4.0,,,1.0,,1.0,,68727,282,2,0.0
303,Flamengo,Atacante,Pedro,14.1,1.42,25.4,4.7,21,26,1.0,1.0,,,,,,,3.0,,,,,,,,,,,,94583,262,5,25.4
304,Flamengo,Meia,Andreas Pereira,11.37,2.08,15.4,5.17,8,26,1.0,,2.0,,,2.0,,,11.0,,,,,2.0,,,,,1.0,,89274,262,4,0.0
305,Flamengo,Lateral,Filipe Luís,8.79,-0.32,2.6,4.77,19,26,,,,,,1.0,,,4.0,,,,,5.0,,,1.0,,1.0,,38750,262,2,0.0
306,Internacional,Meia,Patrick,12.48,2.24,17.9,4.84,23,26,2.0,,,,,2.0,,,6.0,,,,,2.0,,,,,1.0,,83433,285,4,0.0
307,Flamengo,Zagueiro,Willian Arão,10.71,-0.46,1.6,3.72,22,26,,,,,1.0,,,,7.0,,,,,2.0,,,,,1.0,,78478,262,3,0.0
308,Corinthians,Atacante,Róger Guedes,15.53,0.04,1.1,6.83,7,26,,,,,,4.0,,,4.0,,,,,,,,,,1.0,,89898,264,5,0.0
309,Corinthians,Meia,Renato Augusto,10.89,-0.89,-0.9,4.74,9,26,,,,,,,,,4.0,,,,,,,,,,1.0,,38398,264,4,0.0
310,Internacional,Goleiro,Daniel,7.8,0.34,0.0,4.68,23,26,,,,,,,,,,,,,1.0,,,,,1.0,,,96468,285,1,0.0
311,Flamengo,Técnico,Renato Gaúcho,15.11,-0.1,5.58,5.45,14,26,,,,,,,,,,,,,,,,,,,,,41929,262,6,0.0
312,Flamengo,Atacante,Gabriel,17.57,-1.45,0.8,7.36,9,27,,,,,2.0,,,,7.0,,,,,,,,,,1.0,,83257,262,5,0.8
313,Fortaleza,Meia,Yago Pikachu,18.28,-0.3,6.9,5.19,26,27,1.0,,,,,2.0,,1.0,6.0,,,,,1.0,,,1.0,,,,80196,356,4,0.0
314,Flamengo,Zagueiro,Willian Arão,11.74,1.03,8.1,3.91,23,27,,,,,,1.0,,,4.0,,1.0,,,3.0,,,,,,,78478,262,3,0.0
315,Flamengo,Meia,Andreas Pereira,9.23,-2.14,1.6,4.77,9,27,,,,,,1.0,,,19.0,,,,,4.0,,,,,2.0,,89274,262,4,0.0
316,Flamengo,Atacante,Michael,7.17,-0.87,3.5,4.48,24,27,,,,2.0,2.0,1.0,,,5.0,,,,,,,,,,1.0,,99392,262,5,0.0
317,Atlético-MG,Lateral,Guilherme Arana,9.89,0.17,6.0,5.68,16,27,,,,1.0,1.0,2.0,,1.0,5.0,,,,,4.0,,,,,,,87228,282,2,0.0
318,Flamengo,Lateral,Filipe Luís,9.42,0.63,6.5,4.86,20,27,,,,1.0,,,,,12.0,,1.0,,,4.0,,,1.0,,1.0,,38750,262,2,0.0
319,Flamengo,Técnico,Renato Gaúcho,15.0,-0.11,5.31,5.44,15,27,,,,,,,,,,,,,,,,,,,,,41929,262,6,0.0
320,Atlético-MG,Atacante,Hulk,20.72,-2.23,2.6,6.95,24,27,,,,1.0,,2.0,,,6.0,,,,,2.0,,,,,2.0,,39148,282,5,0.0
321,Sport,Goleiro,Maílson,9.27,0.36,7.0,4.8,26,27,,,,,,,,,,,1.0,,2.0,,,,,,,,98034,292,1,0.0
322,América-MG,Zagueiro,Lucas Kal,4.81,1.18,7.4,6.84,10,27,,,,,2.0,1.0,,,7.0,,1.0,,,1.0,,,,,,,95662,327,3,0.0
323,Flamengo,Meia,Everton Ribeiro,8.15,-1.49,1.8,4.5,13,27,,,,1.0,,,,,14.0,,,,,3.0,,,,,2.0,,51772,262,4,0.0
324,Atlético-MG,Lateral,Guilherme Arana,10.29,0.4,8.1,5.82,17,28,,1.0,,1.0,2.0,2.0,,,12.0,,,,,1.0,,,,,1.0,,87228,282,2,0.0
325,Bahia,Atacante,Gilberto,14.74,1.16,10.2,4.55,25,28,1.0,,,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,61188,265,5,0.0
326,Atlético-MG,Zagueiro,Junior Alonso,8.21,-0.53,0.7,4.46,15,28,,,,,,,,,3.0,,,,,1.0,,,,,,,88312,282,3,0.0
327,Palmeiras,Técnico,Abel Ferreira,12.28,-0.06,5.76,4.17,27,28,,,,,,,,,,,,,,,,,,,,,110506,275,6,0.0
328,Santos,Atacante,Marinho,17.06,0.76,12.0,5.03,19,28,,,,2.0,3.0,3.0,,1.0,8.0,,,,,2.0,,,,,2.0,,68952,277,5,12.0
329,Palmeiras,Atacante,Dudu,10.58,-0.15,1.0,3.0,15,28,,,,1.0,,3.0,,,22.0,,,,,1.0,,,,,1.0,,68920,275,5,0.0
330,Atlético-MG,Meia,Nacho Fernández,12.13,-0.41,4.2,4.41,20,28,,,,1.0,1.0,,,,8.0,,,,,3.0,,,,,,,94916,282,4,0.0
331,Palmeiras,Lateral,Marcos Rocha,8.39,-1.46,3.7,3.92,16,28,,,,,,3.0,,,8.0,,,,,3.0,,,,,,,63013,275,2,0.0
332,Santos,Goleiro,João Paulo,5.64,-0.91,0.0,3.97,21,28,,,,,,,,,,,,,2.0,,,,,2.0,,,85425,277,1,0.0
333,Fortaleza,Meia,Yago Pikachu,18.64,0.36,9.4,5.35,27,28,1.0,,,1.0,,1.0,,,3.0,,,,,,,,,,,,80196,356,4,0.0
334,Atlético-MG,Zagueiro,Nathan Silva,7.14,-3.33,-6.4,4.12,24,28,,,,,,,,,4.0,,,,,,1.0,,,,2.0,,95794,282,3,0.0
335,Palmeiras,Meia,Raphael Veiga,13.83,-1.35,4.0,5.5,24,28,,,,3.0,1.0,2.0,,,9.0,,,,,,,,,,1.0,,94509,275,4,0.0
